reactions,data_type,kcat,MW,kcat_MW
VPAMTr,DLkcat,29.1053,93421.38999999996,1121.5748342001768
MALTabcpp,DLkcat,28.7233,173614.7583000001,595.5938366790326
FACOAL141t2pp_num1,DLkcat,28.7165,125517.29120000034,823.6267609956175
PGP160abcpp,DLkcat,28.5181,128919.95840000037,796.3480695631353
PGP180abcpp,DLkcat,28.5181,128919.95840000037,796.3480695631353
AMANK,DLkcat,28.5181,59287.024999999965,1731.6632096145836
R5PP_num1,DLkcat,28.5167,,
GHBDHx,DLkcat,28.4418,124631.29360000012,821.5471174408151
UDPKAAT,DLkcat,28.3716,84474.09180000014,1209.101605280589
LPLIPAL2ATE160,DLkcat,27.7501,,
LPLIPAL2ATG161,DLkcat,27.7379,,
MCITL2_reverse,DLkcat,27.5872,128537.15919999994,772.6475411322149
ACOATA_reverse,DLkcat,27.5611,75668.89910000008,1311.238318253792
CHLt3pp,DLkcat,27.1069,23916.45859999998,4080.237865985731
2HESR_num1,DLkcat,27.1069,64782.4046,1506.3479134888426
O16AP3pp,DLkcat,27.0202,,
HMPK1_num1,DLkcat,27.0167,28633.28150000001,3396.7507356779897
APG3PAT160,DLkcat,26.9737,22193.16890000001,4375.459874051603
PGP120abcpp,DLkcat,26.7344,128919.95840000037,746.5394900406649
CRNt2rpp_reverse,DLkcat,26.6964,,
AGM3PA,DLkcat,26.6947,,
3OAR141,DLkcat,26.6302,102240.05479999993,937.6825959995482
DSERDHr_reverse,DLkcat,26.6302,108994.47480000004,879.5741268161968
LCARSyi,DLkcat,26.4669,,
ACMANAptspp,DLkcat,26.4669,,
PG161abcpp,DLkcat,26.2189,128919.95840000037,732.1445117686274
TTRCYCtpp_num1,DLkcat,26.18,,
INSt2pp_num1,DLkcat,26.1344,,
APH120,DLkcat,26.087,,
CBLAT,DLkcat,25.845,,
QULNS,DLkcat,25.7109,38240.39070000005,2420.4574876375377
U23GAAT,DLkcat,25.5877,108114.31920000004,852.0214591519156
ALAabcpp,DLkcat,25.3656,,
MSAR_num1,DLkcat,25.3656,,
ADOCBLS,DLkcat,25.1358,,
AMPNTAT,DLkcat,25.1119,33139.31599999999,2727.963365327155
UPLA4FNT,DLkcat,25.0594,,
HACD4_num1,DLkcat,24.9526,159185.90680000064,564.3047290163732
NADH10_num1,DLkcat,24.8458,40339.47940000001,2217.303776111696
LIPAHT2ex,DLkcat,24.8251,43538.58699999999,2052.670198047539
AICART,DLkcat,24.6676,,
CS,DLkcat,24.6002,288086.8374000003,307.409810178297
SEPHCHCS,DLkcat,24.5746,122732.61460000016,720.8235585001535
ACP1_FMN_num3,DLkcat,24.5001,,
CRNBTCT_reverse,DLkcat,24.3874,90252.50639999994,972.7667795827558
TKT1_num1,DLkcat,24.2942,144421.80980000074,605.5811107831689
AGPR_reverse,DLkcat,24.2881,,
GLUDy,DLkcat,24.2732,291484.9860000004,299.7873791002048
GLCURt2rpp_reverse_num1,DLkcat,24.2449,,
DAGK181,DLkcat,24.1773,39733.57499999997,2190.547414875205
TDSR2,DLkcat,24.1773,,
ALAALAr_reverse_num1,DLkcat,24.1418,,
FACOAE120,DLkcat,24.1418,127863.67440000018,679.7120480685942
FDMO2,DLkcat,24.1225,166942.92480000018,520.1837700162296
VALt3pp_num1,DLkcat,24.1225,,
MANGLYCptspp,DLkcat,23.9331,,
MPTAT,DLkcat,23.6645,63666.31499999997,1338.1047733012354
DHORTS,DLkcat,23.3459,77653.88660000017,1082.3056472745798
GALCTNLt2pp,DLkcat,23.1304,,
GGPTRCS,DLkcat,23.1115,53176.57960000005,1564.624889864107
LPLIPAL1A160pp,DLkcat,23.1032,23621.8715,3520.9538753100064
GLYt2pp_num1,DLkcat,23.1032,,
PGSA180,DLkcat,22.8777,,
CDAPPA141,DLkcat,22.8066,,
GLNS,DLkcat,22.7638,51903.16590000002,1578.8955948831624
ECOAH3_reverse_num1,DLkcat,22.7023,154142.5968000008,530.2121652072724
PTA2,DLkcat,22.6838,463027.1280000024,176.3647852615659
3OAS100_num1,DLkcat,22.6805,85225.74560000013,958.0414864683785
E4PD_num1,DLkcat,22.5466,149195.7360000003,544.0353871775521
CYSS_num1,DLkcat,22.5466,65327.60560000004,1242.4726002815564
ABUTt2pp,DLkcat,22.4946,51079.488600000026,1585.3831394858553
GPDDA4,DLkcat,22.3399,,
3OAR140,DLkcat,22.3204,102240.05479999993,785.9291562116813
GLCTR3,DLkcat,22.3013,,
CPPPGO,DLkcat,22.2803,68644.41860000006,1168.4719841155436
PAPA140pp,DLkcat,22.2652,,
