reactions,data_type,kcat,MW,kcat_MW
R840_num1,DLkcat,8.1557,,
R169_num1,DLkcat,8.1551,,
R130_num1,DLkcat,8.1353,,
R1047,DLkcat,8.1289,,
R26_num1,DLkcat,8.1022,,
R1501,DLkcat,8.0709,,
R913,DLkcat,8.0568,,
R1309,DLkcat,8.0041,,
R1306,DLkcat,8.0041,100833.68430000004,285.76522022413087
R71,DLkcat,7.9972,,
R344,DLkcat,7.9799,,
R910_num1,DLkcat,7.9461,,
R598_num1,DLkcat,7.9138,,
R862_num1,DLkcat,7.8706,,
R628_num1,DLkcat,7.8706,,
R527,DLkcat,7.8626,,
R1471,DLkcat,7.8595,,
R1479_num1,DLkcat,7.8432,,
R774,DLkcat,7.8254,344443.816800002,81.7882006468343
R1144_num1,DLkcat,7.824,,
R220_num1,DLkcat,7.8216,92634.99280000004,303.9646158422327
R257,DLkcat,7.7937,,
R1594,DLkcat,7.7666,71452.55759999991,391.30523719699625
R92,DLkcat,7.7479,,
R1024_num1,DLkcat,7.6934,,
R779,DLkcat,7.6691,344443.816800002,80.15461057334284
R221,DLkcat,7.638,,
R1174_num1,DLkcat,7.6228,,
R1431_num1,DLkcat,7.6228,,
R204,DLkcat,7.6057,,
R1636_num1,DLkcat,7.5715,,
R239_num1,DLkcat,7.5486,,
R1578_num1,DLkcat,7.5445,100833.68430000004,269.3564178334798
R1272,DLkcat,7.5268,,
R1363,DLkcat,7.5267,,
R950,DLkcat,7.495,,
R233,DLkcat,7.4801,,
R265,DLkcat,7.4646,,
R107,DLkcat,7.4646,,
R182_num1,DLkcat,7.4368,,
R224_num1,DLkcat,7.4289,,
R688,DLkcat,7.4035,,
R1613,DLkcat,7.3926,,
R1187_num1,DLkcat,7.3791,,
R319,DLkcat,7.3729,,
R1319,DLkcat,7.3009,100833.68430000004,260.6593241381738
R725,DLkcat,7.2669,,
R726,DLkcat,7.2653,,
R724,DLkcat,7.2603,,
R453_num1,DLkcat,7.2535,,
R1029_num1,DLkcat,7.2162,,
R580_num1,DLkcat,7.2071,,
R589_num1,DLkcat,7.2071,,
R571_num1,DLkcat,7.2071,,
R607_num1,DLkcat,7.2071,,
R911,DLkcat,7.1977,,
R1579_num1,DLkcat,7.169,,
R1262_num1,DLkcat,7.1481,,
